id,status,sort,name,test_id,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl,effects_1,effects_2,effects_3,effects_4,effects_5,effects_6,effects_7,effects_8,ailment_1,ailment_2,ailment_3,ailment_4,ailment_5,flavor_1,flavor_2,flavor_3,flavor_4
8385,2,0,Mama Thai,44520,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4258,2,0,Lemon Candy,44754,NULL,NULL,NULL,Hybrid,NULL,THC Development Seed Company,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
28,1,0,Arjan's Strawberry Haze,44935,NULL,NULL,NULL,Hybrid,"268, 174",Green House,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
913,2,0,Jack,45131,NULL,NULL,NULL,Hybrid,NULL,CH9 Female Seeds,#N/A,,#N/A,"Alameda, CA",NULL,1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7000,2,0,Deep Chunkolate,45215,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
830,1,0,Misty,45253,NULL,NULL,NULL,Hybrid,,Positronics Seeds,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
1005,2,0,Blue Diamond,45542,NULL,NULL,NULL,Hybrid,NULL,BioQueen Seeds,"Euphoric, Relaxed, Happy, Uplifted, Sleepy, Paranoid, Dry Mouth, Anxious","Stress, Depression, Pain","Sweet, Earthy","Lake Forest, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euphoric, Relaxed, Happy, Uplifted, Sleepy, Paranoid, Dry Mouth, Anxious,Stress, Depression, Pain,,,Sweet, Earthy,,
5846,2,0,Da Coma,45554,NULL,NULL,NULL,Hybrid,NULL,Pacific NW Roots,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6778,2,0,Exotic Fighter,45557,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7885,2,0,Twisted Fruit,45562,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6486,2,0,The Sauce,45591,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
85,1,0,Carmelicious,45806,NULL,NULL,NULL,Hybrid,0,,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
1547,2,0,Lime Skunk,45871,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,"Uplifted, Creative, Relaxed, Happy, Euphoric, Dry Mouth, Anxious","Depression, Stress, Pain, Muscle Spasms","Lime, Citrus, Lemon",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uplifted, Creative, Relaxed, Happy, Euphoric, Dry Mouth, Anxious,,Depression, Stress, Pain, Muscle Spasms,,Lime, Citrus, Lemon,
4829,2,0,Pie Face,45885,NULL,NULL,NULL,Hybrid,NULL,Archive Seed Bank,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
8210,2,0,Purple Pineberry,45901,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7301,2,0,Brian Berry Cough,45976,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
921,2,0,Night Nurse,46201,NULL,NULL,NULL,Hybrid,NULL,Reeferman Seeds,"Relaxed, Sleepy, Happy, Tingly, Hungry, Dry Mouth","Pain, Insomnia, Stress, Muscle Spasms","Sweet, Earthy","Beckwourth, CA",NULL,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Sleepy, Happy, Tingly, Hungry, Dry Mouth,,,Pain, Insomnia, Stress, Muscle Spasms,,Sweet, Earthy,,
995,2,0,Sapphire Scout,46220,NULL,NULL,NULL,Hybrid,NULL,Humboldt Seed Organisation,#N/A,,#N/A,"Lake Forest, CA",NULL,2000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2017,2,0,Ortega,46225,NULL,NULL,NULL,Hybrid,NULL,Mr. Nice,"Relaxed, Uplifted, Euphoric, Sleepy, Dry Mouth","Depression, Pain","Pepper, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Uplifted, Euphoric, Sleepy, Dry Mouth,,,,Depression, Pain,,,,Pepper, Earthy,,
8438,2,0,Mighty Mite,46320,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1408,2,0,Royal OG,46348,NULL,NULL,NULL,Indica,NULL,Jade Lotus Collective,#N/A,,#N/A,"Garden Grove, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
50,1,0,Blockhead,46391,NULL,NULL,NULL,Hybrid,0,Spice of Life Seeds,"Relaxed,Happy,Hungry,Uplifted,Euphoric",,#N/A,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed,Happy,Hungry,Uplifted,Euphoric,,,,,,,,,#N/A,,,
23,1,0,Amethyst,46491,NULL,NULL,NULL,Hybrid,0,Gage Green Group,"Energetic,Creative,Giggly,Hungry,Happy",,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Energetic,Creative,Giggly,Hungry,Happy,,,,,,,,,#N/A,,,
4028,2,0,Black Licorice,46540,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
5230,2,0,Pink Cookies,46549,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7104,2,0,Sour Pez,46682,NULL,NULL,NULL,Hybrid,NULL,La Plata Labs,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6983,2,0,Banana OG,47147,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
469,1,0,Star Dawg,47161,NULL,NULL,NULL,Hybrid,"94, 474",Top Dawg,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
4720,2,0,Citrus Haze,47222,NULL,NULL,NULL,Hybrid,NULL,Delta 9 Bio-Tech,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1001,2,0,Blueberry OG,47525,NULL,NULL,NULL,Hybrid,NULL,Apothecary Seed Company,#N/A,,#N/A,"Richmond, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
2065,2,0,Quin-N-Tonic,47637,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Focused, Hungry, Sleepy, Dry Mouth","Stress, Pain, Depression, Nausea, Lack of Appetite","Sweet, Blueberry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Happy, Focused, Hungry, Sleepy, Dry Mouth,,,Stress, Pain, Depression, Nausea, Lack of Appetite,Sweet, Blueberry,,
7021,2,0,StarFruit,47643,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7333,2,0,Kashmir Kush,47675,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6033,2,0,Bubba Cookies,47738,NULL,NULL,NULL,Hybrid,NULL,Divine Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
75,1,0,Bubba OG,47756,NULL,NULL,NULL,Hybrid,0,Dr. Greenthumb Seeds,"Relaxed, Happy, Sleepy, Uplifted, Euphoric, Dry Mouth, Paranoid","Stress, Pain, Depression, Insomnia, Nausea","Earthy, Sweet","Los Angeles, CA",NULL,1600,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Happy, Sleepy, Uplifted, Euphoric, Dry Mouth, Paranoid,,Stress, Pain, Depression, Insomnia, Nausea,Earthy, Sweet,,
6977,2,0,Venom OG,47786,NULL,NULL,NULL,Hybrid,NULL,Rare Dankness Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4684,2,0,Firehouse,47814,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,"Diesel,Pungent,Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Diesel,Pungent,Earthy,
2041,2,0,Primus,47895,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Happy, Euphoric, Uplifted, Creative, Dry Mouth, Anxious, Paranoid","Stress, Lack of Appetite, Pain, Insomnia, Depression","Sweet, Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Happy, Euphoric, Uplifted, Creative, Dry Mouth, Anxious, Paranoid,Stress, Lack of Appetite, Pain, Insomnia, Depression,Sweet, Earthy, Citrus,
1793,2,0,Cascadia Kush,48108,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Euphoric, Tingly, Sleepy, Happy, Dry Mouth","Depression, Pain, Stress, Insomnia","Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Euphoric, Tingly, Sleepy, Happy, Dry Mouth,,,Depression, Pain, Stress, Insomnia,,Earthy, Sweet,,
4919,2,0,Sour Urkle,48647,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,"Earthy,Pine,Diesel",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Earthy,Pine,Diesel,
4535,2,0,Sweet Berry,48715,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1785,2,0,Cactus,48722,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Euphoric, Uplifted, Talkative, Dry Mouth, Paranoid","Pain, Stress, Nausea","Citrus, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Happy, Euphoric, Uplifted, Talkative, Dry Mouth, Paranoid,,Pain, Stress, Nausea,,,Citrus, Earthy,,
976,2,0,Sunset Sherbert,48778,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,"Richmond, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7072,2,0,Blue Iguana,48830,NULL,NULL,NULL,Hybrid,NULL,Mosca Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7351,2,0,Louis XIII OG,48866,NULL,NULL,NULL,Hybrid,NULL,Apothecary Seed Company,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
7623,2,0,BC Timewarp,49058,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
8203,2,0,Nigerian Nightmare,49064,NULL,NULL,NULL,Hybrid,NULL,Reeferman Seeds,#N/A,,"Earthy,Woody,Spicy/Herbal",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,Earthy,Woody,Spicy/Herbal,
7803,2,0,Skunkberry,49068,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed,Happy,Euphoric,Uplifted,Creative",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed,Happy,Euphoric,Uplifted,Creative,,,,,,,,,#N/A,,,
1831,2,0,Dark Side of the Moon,49156,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Depression, Pain","Earthy, Berry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid, Anxious,Stress, Insomnia, Depression, Pain,,Earthy, Berry, Sweet,
1293,2,0,Purple Mango,49349,NULL,NULL,NULL,Hybrid,NULL,Holistic Healing Collective,#N/A,,#N/A,"Richmond, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
173,1,0,Haze,49400,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Euphoric, Uplifted, Happy, Energetic, Creative, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Euphoric, Uplifted, Happy, Energetic, Creative, Dry Mouth, Paranoid, Anxious,Stress, Depression, Pain,,,Earthy, Sweet,,
2414,2,0,Smarties,49407,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1693,2,0,White Buffalo,49418,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Uplifted, Euphoric, Relaxed, Energetic, Dry Mouth, Anxious","Stress, Depression, Pain","Sweet, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Uplifted, Euphoric, Relaxed, Energetic, Dry Mouth, Anxious,,Stress, Depression, Pain,,,Sweet, Berry,,
7460,2,0,Lemon OG Kush,49526,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3134,2,0,Terperella,49533,NULL,NULL,NULL,Hybrid,NULL,True Canna Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3238,2,0,Hybrid,49824,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
5804,2,0,Phoenix OG,50002,NULL,NULL,NULL,Hybrid,NULL,Exclusive Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
9506,2,0,Super Lemon Cookies,50048,NULL,NULL,NULL,Hybrid,NULL,Sequoia Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3448,2,0,Bandana,50287,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,"Euphoric,Happy,Relaxed,Talkative,Creative",,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euphoric,Happy,Relaxed,Talkative,Creative,,,,,,,,,#N/A,,,
8560,2,0,Rawdawg,50304,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
3362,2,0,White Rabbit,50595,NULL,NULL,NULL,Hybrid,NULL,Alpha Kronik Genes,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1649,2,0,Strawberry Lemonade,50861,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Euphoric, Energetic, Creative, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Lemon, Strawberry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Euphoric, Energetic, Creative, Uplifted, Dry Mouth, Anxious, Paranoid,Stress, Depression, Pain,,,Lemon, Strawberry, Sweet,
8814,2,0,Kali,50901,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1957,2,0,Kraken,51221,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Sleepy, Happy, Talkative, Euphoric, Paranoid, Dry Mouth","Stress, Insomnia, Muscle Spasms",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Sleepy, Happy, Talkative, Euphoric, Paranoid, Dry Mouth,,Stress, Insomnia, Muscle Spasms,,,Earthy,,,
1750,2,0,Black Bubba,51249,NULL,NULL,NULL,Indica,NULL,NULL,"Happy, Relaxed, Sleepy, Tingly, Euphoric, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Seizures, Depression","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Relaxed, Sleepy, Tingly, Euphoric, Dry Mouth, Paranoid,,Stress, Insomnia, Pain, Seizures, Depression,Earthy, Pine,,
7176,2,0,Cherry Wonka,51327,NULL,NULL,NULL,Hybrid,NULL,Dark Horse Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1828,2,0,Cuvee,51392,NULL,NULL,NULL,Indica,NULL,NULL,"Euphoric, Relaxed, Uplifted, Happy, Anxious, Dry Mouth","Stress, Pain, Depression, Insomnia","Sweet, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Euphoric, Relaxed, Uplifted, Happy, Anxious, Dry Mouth,,,Stress, Pain, Depression, Insomnia,,Sweet, Citrus,,
6484,2,0,The Hulk,51393,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1624,2,0,Sonic Screwdriver,51398,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Happy, Euphoric, Uplifted, Creative, Dry Mouth","Stress, Pain, Depression","Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Happy, Euphoric, Uplifted, Creative, Dry Mouth,,,,Stress, Pain, Depression,,,Earthy, Citrus,,
3241,2,0,Fruity OG,51402,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1721,2,0,Alien Rift,51463,NULL,NULL,NULL,Hybrid,NULL,Ocean Grown Seeds,"Relaxed, Happy, Euphoric, Hungry, Uplifted, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Depression, Pain","Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Happy, Euphoric, Hungry, Uplifted, Dry Mouth, Paranoid, Anxious,Stress, Insomnia, Depression, Pain,,Earthy, Citrus,,
8674,2,0,Big Foot,51508,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
66,1,0,Blueberry Diesel,51771,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,#N/A,,#N/A,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
1497,2,0,Green Lantern,52517,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Uplifted, Euphoric, Happy, Hungry, Talkative, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain","Citrus, Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Uplifted, Euphoric, Happy, Hungry, Talkative, Dry Mouth, Anxious, Paranoid,Stress, Depression, Pain,,,Citrus, Earthy, Pine,
391,1,0,Super Green Crack,52901,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Energetic, Uplifted, Happy, Focused, Euphoric, Dry Mouth, Anxious","Depression, Stress, Lack of Appetite, Pain","Earthy, Citrus",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Energetic, Uplifted, Happy, Focused, Euphoric, Dry Mouth, Anxious,,Depression, Stress, Lack of Appetite, Pain,,Earthy, Citrus,,
6779,2,0,Starfighter F2,53094,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
6715,2,0,Grape Romulan,53200,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1752,2,0,Black Diamond,53969,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Happy, Euphoric, Hungry, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Pain, Insomnia, Depression, Inflammation","Earthy, Berry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Relaxed, Happy, Euphoric, Hungry, Uplifted, Dry Mouth, Anxious, Paranoid,Stress, Pain, Insomnia, Depression, Inflammation,Earthy, Berry, Sweet,
773,1,0,Kushage,54021,NULL,NULL,NULL,Hybrid,,T.H.Seeds,"Relaxed,Happy,Euphoric,Hungry,Tingly",,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed,Happy,Euphoric,Hungry,Tingly,,,,,,,,,#N/A,,,
303,1,0,Power Kush,54211,NULL,NULL,NULL,Hybrid,0,Dinafem Seeds,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Paranoid, Dry Mouth, Anxious","Stress, Pain, Depression, Muscle Spasms","Sweet, Skunk, Lime",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,Relaxed, Sleepy, Euphoric, Happy, Uplifted, Paranoid, Dry Mouth, Anxious,Stress, Pain, Depression, Muscle Spasms,,Sweet, Skunk, Lime,
9059,2,0,Rx,54376,NULL,NULL,NULL,Hybrid,NULL,Vancouver Island Seed Company,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
1475,2,0,DJ Andy Williams,54396,NULL,NULL,NULL,Sativa,NULL,NULL,"Creative, Energetic",,,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Creative, Energetic,,,,,,,,,,,,,,,
9066,2,0,Vertigo,54481,NULL,NULL,NULL,Hybrid,NULL,Vancouver Island Seed Company,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
9186,2,0,Afghani #1,54492,NULL,NULL,NULL,Hybrid,NULL,Sensi Seeds,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
4414,2,0,V3,54720,NULL,NULL,NULL,Hybrid,NULL,Acumen Genetics,#N/A,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,#N/A,,,,,,,,,,,,,#N/A,,,
556,1,0,Caribe,54770,NULL,NULL,NULL,Hybrid,"268, 174",Canna BioGen,#N/A,,#N/A,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,#N/A,,,,,,,,,,,,,#N/A,,,
1995,2,0,Murkle,55204,NULL,NULL,NULL,Indica,NULL,NULL,Giggly,,#N/A,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Giggly,,,,,,,,,,,,,#N/A,,,
