id,status,sort,name,test_id,slug,image,description,type,crosses,breeder,effects,ailment,flavor,location,terpenes,thc,thca,thcv,cbd,cbda,cbdv,cbn,cbg,cbgm,cbgv,cbc,cbcv,cbv,cbe,cbt,cbl
7191,2,0,EWOK,11867,NULL,NULL,NULL,Hybrid,NULL,Alien Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,2,0,Bay Dream,11884,NULL,NULL,NULL,Hybrid,NULL,Grand Daddy Purp,"Happy, Euphoric, Hungry, Uplifted, Focused, Dry Mouth, Paranoid, Anxious","Depression, Stress, Lack of Appetite, Pain",Citrus,"Richmond, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1501,2,0,Hawaiian Dream,11886,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Relaxed, Focused, Euphoric, Energetic, Dry Mouth, Anxious, Paranoid","Depression, Pain, Inflammation, Stress","Sweet, Pineapple",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2040,2,0,Presidential OG,11896,NULL,NULL,NULL,Hybrid,NULL,Royal Queen,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Anxious","Insomnia, Stress, Pain, Lack of Appetite, Depression","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
150,1,0,Grape Skunk,11964,NULL,NULL,NULL,Hybrid,0,Next Generation Seeds,"Happy, Uplifted, Talkative, Energetic, Relaxed, Dry Mouth","Nausea, Stress, Pain, Depression, Insomnia","Skunk, Earthy, Grape",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1536,2,0,Laughing Buddha,12031,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Euphoric, Uplifted, Energetic, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Lack of Appetite","Citrus, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7642,2,0,Big Buddha Cheese,12039,NULL,NULL,NULL,Hybrid,NULL,Big Buddha Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6055,2,0,MILF,12090,NULL,NULL,NULL,Hybrid,NULL,Mother Chucker Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9470,2,0,Chem Jones,12168,NULL,NULL,NULL,Hybrid,NULL,Connoisseur Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2005,2,0,Northern Wreck,12284,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Euphoric, Happy, Relaxed, Creative, Uplifted, Dry Mouth, Paranoid, Anxious","Depression, Stress, Pain, Nausea","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
513,1,0,Blue Dynamite,12426,NULL,NULL,NULL,Hybrid,66,THC Seeds,"Relaxed, Sleepy, Happy, Euphoric, Hungry, Dry Mouth, Paranoid","Pain, Stress, Insomnia, Depression, Lack of Appetite","Citrus, Lemon, Earthy",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4921,2,0,Thick Wicket,12605,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1916,2,0,Guard Dawg,12611,NULL,NULL,NULL,Hybrid,NULL,RedEyed Genetics,"Euphoric, Happy, Relaxed",Muscle Spasms,"Sweet, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
105,1,0,Cotton Candy Kush,12637,NULL,NULL,NULL,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1686,2,0,Tutankhamon,12641,NULL,NULL,NULL,Sativa,NULL,NULL,"Uplifted, Focused, Happy, Energetic, Euphoric, Dry Mouth, Anxious, Paranoid","Depression, Stress, Nausea, Pain, Insomnia",Skunk,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1111,2,0,White Fire,12675,NULL,NULL,NULL,Hybrid,NULL,PAPA GANJA,NULL,NULL,NULL,"Lake Forest, CA",NULL,2100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,0,Champagne,12827,NULL,NULL,NULL,Hybrid,"165, 180, 81",Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1761,2,0,Blue Afghani,12836,NULL,NULL,NULL,Hybrid,NULL,Jordan of the Islands,"Relaxed, Euphoric, Hungry, Creative, Happy, Dry Mouth, Paranoid","Lack of Appetite, Stress, Insomnia, Depression",Blueberry,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5676,2,0,White Alien,12856,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1537,2,0,Lavender Haze,12997,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Focused, Relaxed, Euphoric, Uplifted, Dry Mouth, Anxious, Paranoid","Stress, Depression, Pain, Inflammation, Lack of Appetite","Lavender, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5172,2,0,Sweet OG,13107,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1723,2,0,Aliens On Moonshine,13108,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Tingly, Focused","Inflammation, Stress",Vanilla,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3585,2,0,California Dream,13174,NULL,NULL,NULL,Hybrid,NULL,Mandala Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
915,2,0,GDP,13175,NULL,NULL,NULL,Indica,NULL,Left Coast Living,NULL,NULL,NULL,"Alameda, CA",NULL,1900,0,0,100,0,0,10000,0,0,0,0,0,0,0,0,0
1223,2,0,Alien Rock Candy,13320,NULL,NULL,NULL,Hybrid,NULL,Alien Genetics,NULL,NULL,NULL,"Bakersfield, CA",NULL,2200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
372,1,0,Snowcap,13369,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Sherman Oaks, CA",NULL,1400,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1871,2,0,Flowerbomb Kush,13404,NULL,NULL,NULL,Hybrid,NULL,Strain Hunters Seed Bank,"Relaxed, Hungry, Sleepy, Tingly, Happy, Dry Mouth, Anxious, Paranoid","Stress, Pain, Lack of Appetite, Muscle Spasms","Earthy, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
971,2,0,Platinum Cookies,13461,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1765,2,0,Blue Knight,13525,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Uplifted, Happy, Sleepy, Euphoric, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Lack of Appetite","Berry, Sweet, Blueberry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8223,2,0,Super Silver Sour Diesel Haze,13531,NULL,NULL,NULL,Hybrid,NULL,Reservoir Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
145,1,0,Grandaddy Purple,13630,NULL,NULL,NULL,Indica,0,Holistic Healing Collective,NULL,NULL,NULL,"Richmond, CA",NULL,1400,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6262,2,0,Lemon Pledge,13700,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
297,1,0,Platinum Kush,13701,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,"Relaxed, Happy, Hungry, Euphoric, Sleepy, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Lack of Appetite, Pain, Depression","Earthy, Sweet",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1554,2,0,Matanuska Thunder Fuck,13817,NULL,NULL,NULL,Sativa,NULL,NULL,"Euphoric, Happy, Relaxed, Creative, Energetic, Dry Mouth, Anxious, Paranoid","Depression, Stress, Pain, Inflammation","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9132,2,0,Jedi,13833,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,1,0,Afghani,13845,NULL,NULL,NULL,Indica,0,,"Relaxed, Sleepy, Euphoric, Happy, Uplifted, Dry Mouth, Paranoid","Stress, Insomnia, Pain, Lack of Appetite, Depression","Earthy, Sweet, Pine",NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7320,2,0,Chocolope Kush,13938,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1296,2,0,Unknown,13993,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,", CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2429,2,0,Licorice Kush,14022,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,0,Bubbleberry,14053,NULL,NULL,NULL,Hybrid,"66, 77",Sagarmatha Seeds,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6023,2,0,Sour Berry,14084,NULL,NULL,NULL,Hybrid,NULL,Apothecary Seed Company,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
386,1,0,Strawberry Diesel,14102,NULL,NULL,NULL,Hybrid,0,,NULL,NULL,NULL,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1921,2,0,Hammerhead,14223,NULL,NULL,NULL,Hybrid,NULL,Medical Seeds Co.,"Sleepy, Horny, Tingly, Relaxed, Euphoric, Dry Mouth","Insomnia, Pain, Stress, Lack of Appetite","Berry, Earthy",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2153,2,0,Vader OG,14253,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Relaxed, Happy, Talkative, Creative, Anxious","Pain, Stress, Depression, Insomnia","Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,2,0,Key Lime Pie,14283,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,2400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1762,2,0,Blue Alien,14472,NULL,NULL,NULL,Hybrid,NULL,Pacific NW Roots,"Relaxed, Euphoric, Sleepy, Hungry, Happy, Dry Mouth, Paranoid, Anxious","Pain, Stress, Insomnia, Inflammation","Blueberry, Grape, Citrus",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6618,2,0,Blue Frost,14475,NULL,NULL,NULL,Hybrid,NULL,GoldenSeed,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6737,2,0,Earth OG,14485,NULL,NULL,NULL,Hybrid,NULL,Clone Queen,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118,1,0,Dream Queen,14498,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1200,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1832,2,0,Dark Star,14538,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Sleepy, Euphoric, Uplifted, Dry Mouth, Paranoid, Anxious","Pain, Stress, Insomnia, Depression","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3423,2,0,Blue Cinex,14590,NULL,NULL,NULL,Hybrid,NULL,The Clone Zone,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5872,2,0,Bright Moments,14693,NULL,NULL,NULL,Hybrid,NULL,Gage Green Group,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8782,2,0,Power Skunk,14700,NULL,NULL,NULL,Hybrid,NULL,Flying Dutchmen Seed Company,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6469,2,0,White Master,14708,NULL,NULL,NULL,Hybrid,NULL,Og Raskal,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1650,2,0,Strawberry Mango Haze,14714,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Euphoric, Uplifted, Focused, Dry Mouth, Paranoid, Anxious","Stress, Depression, Pain","Mango, Strawberry, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
955,2,0,Alien OG,14740,NULL,NULL,NULL,Hybrid,NULL,The Rising Sun Farm,NULL,NULL,NULL,"Mountain Ranch, CA",NULL,900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2202,2,0,CBD Skunk Haze,14749,NULL,NULL,NULL,Hybrid,NULL,CBD Crew,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6749,2,0,Martian Kush,14751,NULL,NULL,NULL,Hybrid,NULL,DNA Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7276,2,0,Sour Star,14755,NULL,NULL,NULL,Hybrid,NULL,HortiLab Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2002,2,0,Nordle,14801,NULL,NULL,NULL,Hybrid,NULL,Mr. Nice,"Relaxed, Happy, Sleepy, Focused, Dry Mouth, Paranoid, Anxious","Stress, Pain, Depression, Inflammation, Muscle Spasms",Pine,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8952,2,0,Upgrade,15116,NULL,NULL,NULL,Hybrid,NULL,New House Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1590,2,0,Pineapple Super Silver Haze,15126,NULL,NULL,NULL,Sativa,NULL,NULL,"Happy, Uplifted, Euphoric, Creative, Energetic, Dry Mouth, Anxious, Paranoid","Stress, Depression, Lack of Appetite, Pain","Pineapple, Citrus, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1684,2,0,Trinity,15206,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,"Happy, Uplifted, Euphoric, Relaxed, Horny, Dry Mouth, Anxious, Paranoid","Depression, Pain, Stress, Muscle Spasms","Earthy, Skunk",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
95,1,0,Cherry AK-47,15266,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6472,2,0,Fire Alien Romulan,15271,NULL,NULL,NULL,Hybrid,NULL,Og Raskal,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
293,1,0,Pink Pez,15288,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
5947,2,0,American Beauty,15444,NULL,NULL,NULL,Hybrid,NULL,SoCal Seed Co.,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6776,2,0,Kimbo Kush,15450,NULL,NULL,NULL,Hybrid,NULL,Exotic Genetix,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1729,2,0,Ancient OG,15590,NULL,NULL,NULL,Hybrid,NULL,Bodhi Seeds,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Paranoid","Stress, Insomnia, Depression, Pain, Lack of Appetite","Earthy, Pine",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8392,2,0,Golden Triangle,15591,NULL,NULL,NULL,Hybrid,NULL,Bodhi Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
361,1,0,Shishkaberry,15780,NULL,NULL,NULL,Indica,0,,"Relaxed, Happy, Uplifted, Euphoric, Sleepy, Dry Mouth, Paranoid","Stress, Depression, Insomnia, Pain","Berry, Sweet, Earthy",NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2061,2,0,Purple Pinecone,15792,NULL,NULL,NULL,Hybrid,NULL,Sagarmatha Seeds,"Euphoric, Focused, Happy, Relaxed, Uplifted",,,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1376,2,0,Very Berry,15992,NULL,NULL,NULL,Hybrid,NULL,Green Hornet,NULL,NULL,NULL,"Costa Mesa, CA",NULL,1900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7528,2,0,Wappa,15993,NULL,NULL,NULL,Hybrid,NULL,Paradise Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5845,2,0,Gasmask,16041,NULL,NULL,NULL,Hybrid,NULL,Pacific NW Roots,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,0,Bruce Banner,16042,NULL,NULL,NULL,Hybrid,0,Delta 9 Caregivers,NULL,NULL,NULL,"Richmond, CA",NULL,1900,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
6663,2,0,Berry Bomb,16085,NULL,NULL,NULL,Hybrid,NULL,Bomb Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
872,1,0,Orange Spice,16093,NULL,NULL,NULL,Hybrid,,DMan Seeds,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
7332,2,0,3 Kings,16255,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
316,1,0,Purple Dragon,16381,NULL,NULL,NULL,Indica,0,Purple Dragon Farms,"Relaxed, Euphoric, Uplifted, Happy, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Depression, Pain","Grape, Earthy, Sweet","Willow Creek, CA",NULL,1200,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
949,2,0,Gorilla Glue #4,16396,NULL,NULL,NULL,Hybrid,NULL,Joesy Whales,NULL,NULL,NULL,"Beckwourth, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1080,2,0,Candyland,16451,NULL,NULL,NULL,Sativa,NULL,Green Relief,"Happy, Uplifted, Euphoric, Energetic, Relaxed, Dry Mouth, Anxious","Stress, Depression, Pain","Sweet, Earthy","San Juan Capistrano, CA",NULL,1600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1706,2,0,3X Crazy,16453,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Happy, Uplifted, Euphoric, Creative, Dry Mouth, Anxious, Paranoid","Stress, Insomnia, Pain, Depression, Lack of Appetite","Earthy, Grape, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1981,2,0,Mazar Kush,16543,NULL,NULL,NULL,Indica,NULL,NULL,"Relaxed, Sleepy, Happy, Hungry, Dry Mouth, Anxious","Pain, Insomnia, Inflammation, Stress, Nausea",Earthy,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3007,2,0,Bianca,16594,NULL,NULL,NULL,Hybrid,NULL,Private Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
984,2,0,Sherbert,16695,NULL,NULL,NULL,Hybrid,NULL,OMG PMO Collective,NULL,NULL,NULL,"Sherman Oaks, CA",NULL,1700,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4180,2,0,Sin Diesel,16698,NULL,NULL,NULL,Hybrid,NULL,CannaVenture,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1884,2,0,Ghost OG Moonshine,16819,NULL,NULL,NULL,Indica,NULL,NULL,"Euphoric, Happy, Hungry, Relaxed, Sleepy, Dry Mouth","Depression, Lack of Appetite, Pain, Stress, Insomnia","Earthy, Skunk",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6932,2,0,Cookie Wreck,16947,NULL,NULL,NULL,Hybrid,NULL,CannaVenture,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
298,1,0,Platinum OG,16975,NULL,NULL,NULL,Indica,0,The Bionosphere,"Relaxed, Sleepy, Euphoric, Happy, Hungry, Dry Mouth, Paranoid, Anxious","Stress, Insomnia, Pain, Depression, Lack of Appetite","Earthy, Sweet","Morongo Basin, CA",NULL,1600,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
63,1,0,Blue Train,17000,NULL,NULL,NULL,Hybrid,0,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2464,2,0,Cherry Train Wreck,17063,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5484,2,0,Dancehall,17211,NULL,NULL,NULL,Hybrid,NULL,Reggae Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3517,2,0,Yeti,17218,NULL,NULL,NULL,Hybrid,NULL,Relentless Genetics,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1881,2,0,G-Force,17224,NULL,NULL,NULL,Indica,NULL,NULL,,,,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7986,2,0,Mental Floss,17289,NULL,NULL,NULL,Hybrid,NULL,Chimera Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
972,2,0,Platinum OG Kush,17290,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,"Richmond, CA",NULL,1800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6623,2,0,Miss Bliss,17320,NULL,NULL,NULL,Hybrid,NULL,Unknown Breeder,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7767,2,0,Romulan Haze,17322,NULL,NULL,NULL,Hybrid,NULL,Next Generation Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1648,2,0,Strawberry Ice,17429,NULL,NULL,NULL,Sativa,NULL,NULL,"Euphoric, Uplifted, Focused, Energetic, Happy, Dry Mouth, Paranoid","Depression, Stress, Pain","Strawberry, Sweet, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,0,Blueberry Headband,17637,NULL,NULL,NULL,Hybrid,0,Emerald Triangle,NULL,NULL,NULL,NULL,NULL,0,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
339,1,0,ReCON,17708,NULL,NULL,NULL,Hybrid,0,DNA Genetics,"Relaxed, Hungry, Sleepy, Happy, Euphoric, Dry Mouth, Anxious, Paranoid","Stress, Insomnia, Nausea, Pain, Lack of Appetite",Sweet,NULL,NULL,127,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
88,1,0,Cataract Kush,17727,NULL,NULL,NULL,Hybrid,0,DNA Genetics,NULL,NULL,NULL,"Upland, CA",NULL,1400,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2018,2,0,P-51,17750,NULL,NULL,NULL,Indica,NULL,NULL,"Happy, Tingly, Uplifted, Relaxed, Dry Mouth, Paranoid","Pain, Insomnia, Nausea, Stress","Earthy, Sweet",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6066,2,0,Sour D*og,17823,NULL,NULL,NULL,Hybrid,NULL,Rare Dankness Seeds,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1813,2,0,Conspiracy Kush,17932,NULL,NULL,NULL,Hybrid,NULL,TGA Seeds,"Relaxed, Happy, Euphoric, Sleepy, Creative, Dry Mouth, Anxious","Pain, Lack of Appetite, Stress, Insomnia, Inflammation","Earthy, Sweet, Berry",NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
364,1,0,Silver Haze,17962,NULL,NULL,NULL,Hybrid,0,Seed Bank,"Euphoric, Happy, Energetic, Uplifted, Relaxed, Dry Mouth, Paranoid, Anxious","Stress, Depression, Lack of Appetite, Pain, Insomnia","Earthy, Sweet","Toluca Lake, CA",NULL,1900,NULL,NULL,0,NULL,NULL,0,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
4186,2,0,Electric Larry Land,17983,NULL,NULL,NULL,Hybrid,NULL,CannaVenture,NULL,NULL,NULL,NULL,NULL,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
